id,imo,created_at,updated_at,created_by_id,updated_by_id,date,day_no,vessel_type,total_hs,total_ls,total_uls,total_fuel,total_hs_co_2,total_ls_co_2,total_uls_co_2,total_co_2,total_me_fuel,total_ae_fuel,total_boiler_fuel,me_hs_co_2,me_ls_co_2,me_uls_co_2,ae_hs_co_2,ae_ls_co_2,ae_uls_co_2,boiler_hs_co_2,boiler_ls_co_2,boiler_uls_co_2,total_me_co_2,total_ae_co_2,total_boiler_co_2,miles_by_gps,steaming_time,total_aux_engine_time,speed_by_log,speed_by_gps,wind_speed,rpm,slip,wind_direction,draft_aft,draft_fwd,displacement,course_at_sea,dwt,attained_cii,current_cii,mean_draft,cii_rating_2019,cii_rating_2020,cii_rating_2021,cii_rating_2022,cii_rating,required_cii
1836348,9200677,,,,,2024-08-04,,Container,72.4,0.0,0.0,72.4,225.45,0.0,0.0,223.81,59.1,13.3,0.0,184.04,0.0,0.0,41.42,0.0,0.0,0.0,0.0,0.0,184.04,41.42,0.0,454.0,27.0,28.0,11.13,11.13,6.67,41.5,2.03,140.0,6.53,5.73,35190.67,198.33,68824,7.16,8.9,,,,,,B,7.95
1836349,9200677,,,,,2024-08-05,,Container,19.6,0.0,0.0,19.6,61.03,0.0,0.0,60.21,11.1,7.9,0.6,34.57,0.0,0.0,24.6,0.0,0.0,1.87,0.0,0.0,34.57,24.6,1.87,14.0,2.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,8.6,52786.0,0.0,68824,62.49,8.92,,,,,,E,7.95
1836350,9200677,,,,,2024-08-06,,Container,17.1,0.0,0.0,17.1,53.25,0.0,0.0,51.58,4.7,11.1,1.3,14.64,0.0,0.0,34.57,0.0,0.0,4.05,0.0,0.0,14.64,34.57,4.05,73.0,7.7,26.6,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.3,26393.0,0.0,68824,10.27,8.92,,,,,,E,7.95
1836351,9200677,,,,,2024-08-07,,Container,12.0,0.0,0.0,12.0,37.37,0.0,0.0,35.64,1.1,9.0,1.9,3.43,0.0,0.0,28.03,0.0,0.0,5.92,0.0,0.0,3.43,28.03,5.92,9.2,2.0,29.0,0.0,0.0,5.0,0.0,0.0,45.0,10.3,9.5,57788.0,52.0,68824,56.29,8.93,,,,,,E,7.95
1836352,9200677,,,,,2024-08-08,,Container,57.3,0.0,0.0,57.3,178.43,0.0,0.0,176.67,47.4,9.9,0.0,147.6,0.0,0.0,30.83,0.0,0.0,0.0,0.0,0.0,147.6,30.83,0.0,357.0,22.0,22.4,8.48,8.3,5.0,30.65,1.15,10.0,10.5,9.8,57788.0,89.5,68824,7.19,8.92,,,,,,B,7.95
1836353,9200677,,,,,2024-08-09,,Container,28.7,0.0,0.0,28.7,89.37,0.0,0.0,87.61,14.5,11.9,2.3,45.15,0.0,0.0,37.06,0.0,0.0,7.16,0.0,0.0,45.15,37.06,7.16,138.0,16.7,32.3,0.0,0.0,0.0,0.0,0.0,0.0,10.5,9.8,57788.0,0.0,68824,9.22,8.92,,,,,,D,7.95
1836354,9200677,,,,,2024-08-10,,Container,27.3,0.0,0.0,27.3,85.01,0.0,0.0,82.22,17.0,9.3,1.0,52.94,0.0,0.0,28.96,0.0,0.0,3.11,0.0,0.0,52.94,28.96,3.11,163.0,10.5,28.5,8.22,7.94,7.5,32.5,2.82,195.0,11.12,10.22,63519.0,123.25,68824,7.33,8.91,,,,,,B,7.95
1836355,9200677,,,,,2024-08-11,,Container,9.8,0.0,0.0,9.8,30.52,0.0,0.0,29.84,0.7,7.3,1.8,2.18,0.0,0.0,22.73,0.0,0.0,5.61,0.0,0.0,2.18,22.73,5.61,8.8,1.4,24.1,0.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,63519.0,0.0,68824,49.27,8.92,,,,,,E,7.95
1836356,9200677,,,,,2024-08-12,,Container,9.7,0.0,0.0,9.7,30.21,0.0,0.0,29.53,0.0,7.6,2.1,0.0,0.0,0.0,23.67,0.0,0.0,6.54,0.0,0.0,0.0,23.67,6.54,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,63519.0,0.0,68824,,8.93,,,,,,,7.95
1836357,9200677,,,,,2024-08-13,,Container,8.3,0.0,0.0,8.3,25.85,0.0,0.0,25.17,0.0,7.0,1.3,0.0,0.0,0.0,21.8,0.0,0.0,4.05,0.0,0.0,0.0,21.8,4.05,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,63519.0,0.0,68824,,8.93,,,,,,,7.95
1836358,9200677,,,,,2024-08-14,,Container,3.5,0.0,3.9,7.4,10.9,0.0,12.5,22.04,1.7,5.1,0.6,0.0,0.0,5.45,9.96,0.0,6.09,0.93,0.0,0.96,5.45,16.06,1.9,66.3,7.9,42.8,0.0,0.0,0.0,0.0,0.0,0.0,11.1,10.2,63519.0,0.0,68824,4.83,8.93,,,,,,A,7.95
1836359,9200677,,,,,2024-08-15,,Container,5.0,0.0,6.6,11.6,15.57,0.0,21.16,34.45,6.0,5.1,0.5,13.08,0.0,5.77,2.49,0.0,13.79,0.0,0.0,1.6,18.85,16.28,1.6,63.0,5.5,22.4,5.43,5.31,6.0,15.67,-7.37,106.67,11.6,11.3,69781.0,102.67,68824,7.95,8.93,,,,,,C,7.95
1836360,9200677,,,,,2024-08-16,,Container,35.3,0.0,0.0,35.3,109.92,0.0,0.0,109.16,31.6,3.7,0.0,98.4,0.0,0.0,11.52,0.0,0.0,0.0,0.0,0.0,98.4,11.52,0.0,413.0,24.0,27.1,17.13,17.21,8.0,66.0,6.0,340.0,11.9,9.9,66290.0,228.0,68824,3.84,8.89,,,,,,A,7.95
1836361,9200677,,,,,2024-08-17,,Container,61.7,0.0,19.2,80.9,192.13,0.0,61.56,250.58,67.6,13.0,0.3,169.4,0.0,42.32,22.73,0.0,18.27,0.0,0.0,0.96,211.72,41.01,0.96,399.0,27.1,38.1,2.88,2.8,4.17,11.73,10.28,58.33,7.92,6.93,45117.67,89.5,68824,9.13,8.89,,,,,,D,7.95
1836362,9200677,,,,,2024-08-18,,Container,0.0,0.0,27.8,27.8,0.0,0.0,89.13,85.75,17.8,9.0,1.0,0.0,0.0,57.07,0.0,0.0,28.85,0.0,0.0,3.21,57.07,28.85,3.21,148.0,14.1,40.7,3.42,3.42,4.38,13.45,2.2,50.0,8.75,8.5,52665.75,97.12,68824,8.42,8.89,,,,,,C,7.95
1836363,9200677,,,,,2024-08-19,,Container,0.0,0.0,14.7,14.7,0.0,0.0,47.13,45.74,6.4,6.5,1.8,0.0,0.0,20.52,0.0,0.0,20.84,0.0,0.0,5.77,20.52,20.84,5.77,51.0,7.3,32.8,0.0,0.0,7.5,0.0,0.0,45.0,12.6,12.4,78126.0,49.5,68824,13.03,8.89,,,,,,E,7.95
1836364,9200677,,,,,2024-08-20,,Container,48.8,0.0,0.0,48.8,151.96,0.0,0.0,151.26,42.3,6.5,0.0,131.72,0.0,0.0,20.24,0.0,0.0,0.0,0.0,0.0,131.72,20.24,0.0,315.0,18.0,18.2,17.89,17.5,15.0,64.0,1.3,90.0,12.6,12.4,78126.0,111.0,68824,6.98,8.88,,,,,,B,7.95
1836365,9200677,,,,,2024-08-21,,Container,76.8,0.0,0.0,76.8,239.16,0.0,0.0,238.45,66.6,10.2,0.0,207.39,0.0,0.0,31.76,0.0,0.0,0.0,0.0,0.0,207.39,31.76,0.0,418.0,24.0,24.0,17.71,17.42,10.0,66.1,5.0,280.0,12.6,12.4,78126.0,139.0,68824,8.29,8.88,,,,,,C,7.95
1836366,9200677,,,,,2024-08-22,,Container,87.7,0.0,0.0,87.7,273.1,0.0,0.0,272.39,77.8,9.9,0.0,242.27,0.0,0.0,30.83,0.0,0.0,0.0,0.0,0.0,242.27,30.83,0.0,432.0,24.0,24.0,18.71,18.0,5.0,70.2,7.5,280.0,12.6,12.4,78126.0,139.0,68824,9.16,8.88,,,,,,D,7.95
1836367,9200677,,,,,2024-08-23,,Container,83.2,0.0,0.0,83.2,259.08,0.0,0.0,258.38,73.6,9.6,0.0,229.19,0.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,229.19,29.89,0.0,414.0,23.0,23.0,18.7,18.0,10.0,69.9,7.1,20.0,12.6,12.4,78126.0,132.0,68824,9.07,8.88,,,,,,D,7.95
1836368,9200677,,,,,2024-08-24,,Container,78.1,0.0,0.0,78.1,243.2,0.0,0.0,242.5,68.1,10.0,0.0,212.06,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,212.06,31.14,0.0,432.0,24.0,24.0,17.63,18.0,10.0,66.9,2.9,350.0,12.6,12.4,78126.0,132.0,68824,8.16,8.87,,,,,,C,7.95
1836369,9200677,,,,,2024-08-25,,Container,88.2,0.0,0.0,88.2,274.65,0.0,0.0,273.95,78.3,9.9,0.0,243.83,0.0,0.0,30.83,0.0,0.0,0.0,0.0,0.0,243.83,30.83,0.0,415.0,24.0,24.4,18.17,17.29,15.0,70.0,10.9,359.0,12.6,12.4,78126.0,132.0,68824,9.59,8.88,,,,,,E,7.95
1836370,9200677,,,,,2024-08-26,,Container,103.7,0.0,0.0,103.7,322.92,0.0,0.0,322.22,94.1,9.6,0.0,293.03,0.0,0.0,29.89,0.0,0.0,0.0,0.0,0.0,293.03,29.89,0.0,411.0,23.0,23.0,19.22,17.87,15.0,74.9,14.0,358.0,12.6,12.3,78068.0,124.0,68824,11.39,8.9,,,,,,E,7.95
1836371,9200677,,,,,2024-08-27,,Container,87.5,0.0,0.0,87.5,272.47,0.0,0.0,271.77,77.5,10.0,0.0,241.33,0.0,0.0,31.14,0.0,0.0,0.0,0.0,0.0,241.33,31.14,0.0,438.0,24.0,24.4,17.88,18.25,15.0,68.4,3.8,355.0,12.6,12.3,78068.0,170.0,68824,9.02,8.9,,,,,,D,7.95
1836372,9200677,,,,,2024-08-28,,Container,89.9,0.0,0.0,89.9,279.95,0.0,0.0,279.25,80.0,9.9,0.0,249.12,0.0,0.0,30.83,0.0,0.0,0.0,0.0,0.0,249.12,30.83,0.0,428.0,24.0,24.4,17.67,17.83,10.0,68.6,6.3,345.0,12.6,12.3,78068.0,170.0,68824,9.48,8.9,,,,,,E,7.95
1836373,9200677,,,,,2024-08-29,,Container,55.2,0.0,0.0,55.2,171.89,0.0,0.0,170.49,45.8,9.3,0.1,142.62,0.0,0.0,28.96,0.0,0.0,0.31,0.0,0.0,142.62,28.96,0.31,337.0,21.0,24.0,7.92,8.4,5.0,30.95,1.05,87.5,12.6,12.3,78068.0,98.0,68824,7.35,8.89,,,,,,B,7.95
1836374,9200677,,,,,2024-08-30,,Container,19.1,0.0,0.0,19.1,59.48,0.0,0.0,58.12,7.8,9.5,1.8,24.29,0.0,0.0,29.58,0.0,0.0,5.61,0.0,0.0,24.29,29.58,5.61,70.0,6.2,31.2,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.15,39034.0,0.0,68824,12.06,8.9,,,,,,E,7.95
1836375,9200677,,,,,2024-08-31,,Container,11.3,0.0,0.0,11.3,35.19,0.0,0.0,33.26,7.4,3.4,0.5,23.04,0.0,0.0,10.59,0.0,0.0,1.56,0.0,0.0,23.04,10.59,1.56,49.0,4.0,39.1,0.0,0.0,3.33,0.0,0.0,116.67,7.73,7.07,44630.67,29.67,68824,9.86,8.9,,,,,,E,7.95
1836376,9200677,,,,,2024-09-01,,Container,21.8,0.0,0.0,21.8,67.89,0.0,0.0,67.27,14.9,6.9,0.0,46.4,0.0,0.0,21.49,0.0,0.0,0.0,0.0,0.0,46.4,21.49,0.0,250.0,18.5,18.5,11.14,13.51,10.0,40.1,-21.6,175.0,11.6,10.6,66946.0,194.0,68824,3.91,8.88,,,,,,A,7.95
1836377,9200677,,,,,2024-09-02,,Container,21.0,0.0,0.0,21.0,65.39,0.0,0.0,64.78,11.6,9.4,0.0,36.12,0.0,0.0,29.27,0.0,0.0,0.0,0.0,0.0,36.12,29.27,0.0,233.0,24.0,24.0,9.54,9.71,15.0,34.1,-2.8,90.0,11.6,10.5,66946.0,202.0,68824,4.04,8.86,,,,,,A,7.95
1836378,9200677,,,,,2024-09-03,,Container,34.0,0.0,0.0,34.0,105.88,0.0,0.0,105.26,24.7,9.3,0.0,76.92,0.0,0.0,28.96,0.0,0.0,0.0,0.0,0.0,76.92,28.96,0.0,189.0,24.0,24.0,7.92,7.88,25.0,40.5,29.8,357.0,11.6,10.5,66946.0,202.0,68824,8.09,8.85,,,,,,C,7.95
1836379,9200677,,,,,2024-09-04,,Container,27.4,0.0,0.0,27.4,85.32,0.0,0.0,84.71,17.2,10.2,0.0,53.56,0.0,0.0,31.76,0.0,0.0,0.0,0.0,0.0,53.56,31.76,0.0,214.0,24.0,24.3,9.46,8.92,10.0,36.3,11.5,165.0,11.6,10.5,66946.0,252.0,68824,5.75,8.84,,,,,,A,7.95
1836380,9200677,,,,,2024-09-05,,Container,23.8,0.0,0.0,23.8,74.11,0.0,0.0,72.88,14.0,9.2,0.6,43.6,0.0,0.0,28.65,0.0,0.0,1.87,0.0,0.0,43.6,28.65,1.87,182.0,23.7,24.0,4.24,4.3,7.5,19.05,9.25,12.5,11.6,10.5,66946.0,148.5,68824,5.82,8.83,,,,,,A,7.95
1836381,9200677,,,,,2024-09-06,,Container,26.6,0.0,0.0,26.6,82.83,0.0,0.0,81.6,13.4,11.1,2.1,41.73,0.0,0.0,34.57,0.0,0.0,6.54,0.0,0.0,41.73,34.57,6.54,169.0,18.4,35.3,0.0,0.0,0.0,0.0,0.0,0.0,11.6,10.5,66946.0,0.0,68824,7.02,8.83,,,,,,B,7.95
1836382,9200677,,,,,2024-09-07,,Container,7.0,0.0,0.0,7.0,21.8,0.0,0.0,20.7,0.0,5.2,1.8,0.0,0.0,0.0,16.19,0.0,0.0,5.61,0.0,0.0,0.0,16.19,5.61,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68824,,8.83,,,,,,,7.95
1836383,9200677,,,,,2024-09-08,,Container,16.1,0.0,0.0,16.1,50.14,0.0,0.0,45.87,7.1,6.1,2.9,22.11,0.0,0.0,19.0,0.0,0.0,9.03,0.0,0.0,22.11,19.0,9.03,59.0,4.5,32.3,5.33,6.0,6.67,21.2,-0.7,116.67,10.7,10.0,61627.0,109.33,68824,11.3,8.84,,,,,,E,7.95
1836384,9200677,,,,,2024-09-09,,Container,58.7,0.0,0.0,58.7,182.79,0.0,0.0,181.21,48.3,10.4,0.0,150.41,0.0,0.0,32.39,0.0,0.0,0.0,0.0,0.0,150.41,32.39,0.0,402.0,24.0,24.0,16.5,16.75,10.0,57.5,-5.1,110.0,10.7,10.0,61627.0,17.0,68824,6.55,8.82,,,,,,A,7.95
1836385,9200677,,,,,2024-09-10,,Container,30.7,0.0,0.0,30.7,95.6,0.0,0.0,90.68,20.4,9.3,1.0,63.53,0.0,0.0,28.96,0.0,0.0,3.11,0.0,0.0,63.53,28.96,3.11,168.7,16.5,29.1,3.88,3.75,3.33,14.6,2.4,90.0,7.13,6.67,41084.67,107.0,68824,7.81,8.82,,,,,,C,7.95
1836386,9200677,,,,,2024-09-11,,Container,15.6,0.0,0.0,15.6,48.58,0.0,0.0,42.96,5.3,7.6,2.7,16.5,0.0,0.0,23.67,0.0,0.0,8.41,0.0,0.0,16.5,23.67,8.41,57.1,4.5,28.7,5.42,5.21,7.33,16.03,-5.77,148.33,10.47,9.1,57706.0,56.33,68824,10.93,8.82,,,,,,E,7.95
1836387,9200677,,,,,2024-09-12,,Container,95.6,0.0,0.0,95.6,297.7,0.0,0.0,291.9,80.3,15.0,0.3,250.05,0.0,0.0,46.71,0.0,0.0,0.93,0.0,0.0,250.05,46.71,0.93,505.0,35.3,42.4,10.25,9.29,6.67,38.67,8.8,148.33,10.5,9.1,57706.0,201.33,68824,8.4,8.82,,,,,,C,7.95
1836388,9200677,,,,,2024-09-13,,Container,9.1,0.0,0.4,9.5,28.34,0.0,1.28,25.17,6.7,2.5,0.3,20.86,0.0,0.0,6.54,0.0,1.28,0.93,0.0,0.0,20.86,7.82,0.93,50.0,3.7,31.8,0.0,0.0,2.5,0.0,0.0,22.5,6.1,5.35,35493.5,17.75,68824,7.31,8.81,,,,,,B,7.95
1836389,9200677,,,,,2024-09-14,,Container,27.8,0.0,0.0,27.8,86.57,0.0,0.0,82.12,21.5,6.3,0.0,66.95,0.0,0.0,19.62,0.0,0.0,0.0,0.0,0.0,66.95,19.62,0.0,182.0,12.5,25.0,14.64,14.56,15.0,53.8,2.4,175.0,12.2,10.7,70987.0,360.0,68824,6.56,8.81,,,,,,A,7.95
1836390,9200677,,,,,2024-09-15,,Container,57.7,0.0,0.0,57.7,179.68,0.0,0.0,175.23,44.2,13.5,0.0,137.64,0.0,0.0,42.04,0.0,0.0,0.0,0.0,0.0,137.64,42.04,0.0,373.0,25.0,50.0,15.52,14.92,10.0,56.1,4.1,165.0,12.2,10.7,70987.0,350.0,68824,6.83,8.8,,,,,,B,7.95
1836391,9200677,,,,,2024-09-16,,Container,53.6,0.0,0.0,53.6,166.91,0.0,0.0,162.46,40.3,13.3,0.0,125.49,0.0,0.0,41.42,0.0,0.0,0.0,0.0,0.0,125.49,41.42,0.0,350.0,24.0,48.0,15.0,14.58,15.0,54.7,3.9,165.0,12.2,10.7,70987.0,350.0,68824,6.74,8.78,,,,,,B,7.95
1836392,9200677,,,,,2024-09-17,,Container,51.9,0.0,0.0,51.9,161.62,0.0,0.0,157.16,38.5,13.4,0.0,119.89,0.0,0.0,41.73,0.0,0.0,0.0,0.0,0.0,119.89,41.73,0.0,350.0,24.0,48.0,14.58,14.58,10.0,53.7,2.0,200.0,12.2,10.7,70987.0,305.0,68824,6.52,8.77,,,,,,A,7.95
1836393,9200677,,,,,2024-09-18,,Container,49.9,0.0,0.0,49.9,155.39,0.0,0.0,150.94,36.2,13.7,0.0,112.73,0.0,0.0,42.66,0.0,0.0,0.0,0.0,0.0,112.73,42.66,0.0,357.0,24.0,48.0,14.33,14.88,10.0,52.9,-1.3,175.0,12.2,10.7,70987.0,335.0,68824,6.14,8.76,,,,,,A,7.95
1836394,9200677,,,,,2024-09-19,,Container,53.4,0.0,0.0,53.4,166.29,0.0,0.0,161.84,37.6,13.8,2.0,117.09,0.0,0.0,42.97,0.0,0.0,6.23,0.0,0.0,117.09,42.97,6.23,348.0,24.0,48.0,14.5,14.5,10.0,53.8,2.8,120.0,12.2,10.7,70987.0,340.0,68824,6.76,8.74,,,,,,B,7.95
1836395,9200677,,,,,2024-09-20,,Container,52.7,0.0,0.0,52.7,164.11,0.0,0.0,159.66,39.3,13.4,0.0,122.38,0.0,0.0,41.73,0.0,0.0,0.0,0.0,0.0,122.38,41.73,0.0,350.0,24.0,48.1,14.5,14.58,10.0,54.9,4.1,90.0,12.2,10.7,70987.0,340.0,68824,6.63,8.73,,,,,,B,7.95
1836396,9200677,,,,,2024-09-21,,Container,55.2,0.0,0.0,55.2,171.89,0.0,0.0,167.44,41.0,12.6,1.6,127.67,0.0,0.0,39.24,0.0,0.0,4.98,0.0,0.0,127.67,39.24,4.98,364.0,24.0,48.9,14.63,15.17,10.0,55.4,1.2,100.0,12.2,10.7,70987.0,332.0,68824,6.68,8.72,,,,,,B,7.95
1836397,9200677,,,,,2024-09-22,,Container,57.5,0.0,0.0,57.5,179.06,0.0,0.0,174.6,41.0,13.9,2.6,127.67,0.0,0.0,43.28,0.0,0.0,8.1,0.0,0.0,127.67,43.28,8.1,352.0,24.0,48.0,14.67,14.67,10.0,55.3,4.3,110.0,12.3,10.4,70987.0,332.0,68824,7.21,8.71,,,,,,B,7.95
1836398,9200677,,,,,2024-09-23,,Container,63.0,0.0,0.0,63.0,196.18,0.0,0.0,191.73,46.8,14.1,2.1,145.74,0.0,0.0,43.91,0.0,0.0,6.54,0.0,0.0,145.74,43.91,6.54,381.0,24.0,48.0,14.75,15.88,10.0,59.0,2.9,270.0,12.3,10.4,70987.0,332.0,68824,7.31,8.7,,,,,,B,7.95
1836399,9200677,,,,,2024-09-24,,Container,117.5,0.0,0.0,117.5,365.9,0.0,0.0,361.44,104.8,12.7,0.0,326.35,0.0,0.0,39.55,0.0,0.0,0.0,0.0,0.0,326.35,39.55,0.0,464.0,24.0,48.0,16.21,19.33,10.0,76.9,9.4,5.0,12.3,10.4,70987.0,348.0,68824,11.32,8.72,,,,,,E,7.95
1836400,9200677,,,,,2024-09-25,,Container,57.5,0.0,0.0,57.5,179.05,0.0,0.0,164.82,42.1,13.9,1.5,131.1,0.0,0.0,43.28,0.0,0.0,4.67,0.0,0.0,131.1,43.28,4.67,248.2,17.0,54.5,3.17,3.39,4.4,13.16,1.4,70.0,8.76,6.46,45361.6,100.2,68824,9.65,8.73,,,,,,E,7.95
1836401,9200677,,,,,2024-09-26,,Container,47.8,0.0,0.0,47.8,148.85,0.0,0.0,147.97,36.9,10.9,0.0,114.91,0.0,0.0,33.94,0.0,0.0,0.0,0.0,0.0,114.91,33.94,0.0,379.0,25.0,25.0,14.69,14.62,10.0,51.3,-2.6,167.5,9.7,5.7,42417.0,247.5,68824,5.67,8.71,,,,,,A,7.95
1836402,9200677,,,,,2024-09-27,,Container,7.6,0.0,0.0,7.6,23.67,0.0,0.0,23.23,0.9,5.7,1.0,2.8,0.0,0.0,17.75,0.0,0.0,3.11,0.0,0.0,2.8,17.75,3.11,9.0,1.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,5.7,42417.0,0.0,68824,37.5,8.71,,,,,,E,7.95
1836403,9200677,,,,,2024-09-28,,Container,14.3,0.0,0.0,14.3,44.53,0.0,0.0,44.09,3.8,8.9,1.6,11.83,0.0,0.0,27.71,0.0,0.0,4.98,0.0,0.0,11.83,27.71,4.98,30.0,4.8,24.9,0.0,0.0,0.0,0.0,0.0,0.0,4.85,2.85,21208.5,0.0,68824,21.35,8.72,,,,,,E,7.95
1836404,9200677,,,,,2024-09-29,,Container,14.6,0.0,0.0,14.6,45.46,0.0,0.0,45.03,4.4,8.7,1.5,13.7,0.0,0.0,27.09,0.0,0.0,4.67,0.0,0.0,13.7,27.09,4.67,40.0,4.9,24.5,0.0,0.0,0.0,0.0,0.0,0.0,9.7,5.7,42417.0,0.0,68824,16.36,8.72,,,,,,E,7.95
1836405,9200677,,,,,2024-09-30,,Container,13.0,0.0,0.0,13.0,40.48,0.0,0.0,40.04,2.7,8.8,1.5,8.41,0.0,0.0,27.4,0.0,0.0,4.67,0.0,0.0,8.41,27.4,4.67,20.0,2.1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,2.85,21208.5,0.0,68824,29.09,8.73,,,,,,E,7.95
1836406,9200677,,,,,2024-10-01,,Container,41.7,0.0,0.0,41.7,129.85,0.0,0.0,128.98,25.1,15.2,1.4,78.16,0.0,0.0,47.33,0.0,0.0,4.36,0.0,0.0,78.16,47.33,4.36,223.0,27.0,46.5,0.0,0.0,0.0,0.0,0.0,0.0,9.9,6.0,42417.0,0.0,68824,8.4,8.73,,,,,,C,7.95
1836407,9200677,,,,,2024-10-02,,Container,9.6,0.0,0.0,9.6,29.89,0.0,0.0,29.54,3.8,5.2,0.6,11.83,0.0,0.0,16.19,0.0,0.0,1.87,0.0,0.0,11.83,16.19,1.87,44.5,4.6,22.2,0.0,0.0,10.0,0.0,0.0,135.0,9.7,8.5,50720.0,45.0,68824,9.65,8.73,,,,,,E,7.95
1836408,9200677,,,,,2024-10-03,,Container,25.4,0.0,0.0,25.4,79.1,0.0,0.0,79.01,16.4,8.6,0.4,51.07,0.0,0.0,26.78,0.0,0.0,1.25,0.0,0.0,51.07,26.78,1.25,199.0,21.4,21.9,8.64,9.3,15.0,31.3,-7.2,5.0,9.7,8.5,50720.0,360.0,68824,5.77,8.72,,,,,,A,7.95
1836409,9200677,,,,,2024-10-04,,Container,33.4,0.0,0.0,33.4,104.01,0.0,0.0,103.83,20.8,10.8,1.8,64.77,0.0,0.0,33.63,0.0,0.0,5.61,0.0,0.0,64.77,33.63,5.61,225.0,28.0,28.0,6.66,6.88,15.0,28.4,13.9,5.0,9.5,8.3,50720.0,20.0,68824,6.71,8.71,,,,,,B,7.95
1836410,9200677,,,,,2024-10-05,,Container,9.6,0.0,0.0,9.6,29.89,0.0,0.0,29.81,1.4,7.0,1.2,4.36,0.0,0.0,21.8,0.0,0.0,3.74,0.0,0.0,4.36,21.8,3.74,20.0,2.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,8.3,50720.0,0.0,68824,21.66,8.72,,,,,,E,7.95
1836411,9200677,,,,,2024-10-06,,Container,12.2,0.0,0.0,12.2,37.99,0.0,0.0,37.9,2.7,8.5,1.0,8.41,0.0,0.0,26.47,0.0,0.0,3.11,0.0,0.0,8.41,26.47,3.11,43.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,8.3,50720.0,0.0,68824,12.81,8.72,,,,,,E,7.95
1836412,9200677,,,,,2024-10-07,,Container,10.3,0.0,0.0,10.3,32.07,0.0,0.0,31.99,0.5,8.3,1.5,1.56,0.0,0.0,25.85,0.0,0.0,4.67,0.0,0.0,1.56,25.85,4.67,1.5,1.3,24.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,8.3,50720.0,0.0,68824,309.87,8.73,,,,,,E,7.95
1836413,9200677,,,,,2024-10-08,,Container,20.7,0.0,0.0,20.7,64.46,0.0,0.0,64.28,7.9,11.8,1.0,24.6,0.0,0.0,36.75,0.0,0.0,3.11,0.0,0.0,24.6,36.75,3.11,103.0,12.5,50.6,0.0,0.0,1.67,0.0,0.0,58.33,5.32,4.68,29548.33,17.0,68824,9.07,8.73,,,,,,D,7.95
1836414,9200677,,,,,2024-10-09,,Container,37.1,0.0,0.0,37.1,115.53,0.0,0.0,115.44,30.5,6.6,0.0,94.98,0.0,0.0,20.55,0.0,0.0,0.0,0.0,0.0,94.98,20.55,0.0,258.0,15.5,15.5,16.39,16.65,10.0,58.4,-2.7,175.0,11.2,9.9,63285.0,223.0,68824,6.5,8.72,,,,,,A,7.95
1836415,9200677,,,,,2024-10-10,,Container,41.0,0.0,14.0,55.0,127.67,0.0,44.88,172.29,43.6,11.3,0.1,104.63,0.0,32.06,23.04,0.0,12.5,0.0,0.0,0.32,136.69,35.55,0.32,494.3,33.5,37.3,10.11,10.13,6.67,35.93,-1.27,111.67,11.2,9.4,61555.0,175.0,68824,5.06,8.69,,,,,,A,7.95
1836416,9200677,,,,,2024-10-11,,Container,0.0,0.0,14.0,14.0,0.0,0.0,44.88,44.42,6.8,6.7,0.5,0.0,0.0,21.8,0.0,0.0,21.48,0.0,0.0,1.6,21.8,21.48,1.6,67.0,7.5,28.7,2.5,2.9,4.0,11.46,1.74,88.0,9.44,9.28,57776.0,85.0,68824,9.63,8.69,,,,,,E,7.95
1836417,9200677,,,,,2024-10-12,,Container,0.0,0.0,12.2,12.2,0.0,0.0,39.11,39.05,4.0,7.0,1.2,0.0,0.0,12.82,0.0,0.0,22.44,0.0,0.0,3.85,12.82,22.44,3.85,27.0,2.2,28.0,4.33,4.33,10.0,17.03,2.73,180.0,13.4,13.1,84902.0,87.0,68824,21.01,8.7,,,,,,E,7.95
1836418,9200677,,,,,2024-10-13,,Container,61.9,0.0,0.0,61.9,192.76,0.0,0.0,192.73,52.5,9.4,0.0,163.48,0.0,0.0,29.27,0.0,0.0,0.0,0.0,0.0,163.48,29.27,0.0,354.0,24.0,24.0,14.88,14.75,10.0,58.7,9.5,270.0,13.4,13.1,84902.0,153.0,68824,7.91,8.69,,,,,,C,7.95
